"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"12178256597880832","","","2010-12-07 16:14:57 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","終於，Copia、Google 都趕在這個號稱電子書元年的2010年底前開幕，所有大手都到齊了，但這才是剛剛開始，一切都尚未底定。","","","",""
"12174275750400000","","","2010-12-07 15:59:08 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Google eBooks: 真能帶給獨立書店挑戰巨獸的能力嗎？ http://bit.ly/hxaUt5 雖然已經有超過220個 ABA 書店會員透過 IndieCommerce 網站服務開賣 Google 電子書，但利潤分成仍不明朗，這是怎麼回事？","","","",""
"12171126146859009","","","2010-12-07 15:46:37 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","因為 Google eBooks 使用了 Adobe DRM，結果被詢問最多的問題居然是：「該如何將購自其他書店的電子書匯入個人書庫？尤其是同樣使用 Adobe DRM 的，例如 B&N？」看起來讀者普遍習慣將 Google 視為一個提供網路服務的公司，而不是一間書店。","","","",""
"12159592842661888","","","2010-12-07 15:00:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","EPUB3 is not just a bit ""heavy"".","","","",""
"12156996711092225","","","2010-12-07 14:50:28 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Retrospectiva / Smarter Open-source Project Management - http://retrospectiva.org/overview #pack","","","",""
"12152965070589952","","","2010-12-07 14:34:27 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Google eBooks 有個特別的地方：固定頁碼。所以當使用 iPhone 閱讀時，會看到「7、7-8、8、9、9-10...」這樣奇怪的頁碼標記，能與掃描的書頁對應，每段文字在書中的「絕對定位」是根據紙本的編排而來。老實說，這是延續「紙本印刷」的一種數位變形。","","","",""
"12144852439404544","","","2010-12-07 14:02:13 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @Luludotcom: ""Keep your eyes on the stars, and your feet on the ground."" -  Theodore Roosevelt","12144767257280513","12610412","2010-12-07 14:01:52 +0000",""
"12084631952162816","","","2010-12-07 10:02:55 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","新狂人日记：王朔6年来的私人日记 iApp $0.99 -&gt; Free http://bit.ly/fmUHsv","","","",""
"12083387095318528","","","2010-12-07 09:57:58 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Q：什麼時候 iBookStore 能夠與 Amazon Kindle、Google eBooks 三強鼎立？A：等到蘋果在 Android 上開發 iBooks Reader App。（你慢慢想吧...）","","","",""
"12081049412567040","","","2010-12-07 09:48:41 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Tumblr 一直到現在都還是不穩定，常常遇到紅燈。","","","",""
"12078586030727168","","","2010-12-07 09:38:53 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Amazon to announce new Kindle features today to take on Google eBook http://bit.ly/eVktRA 聯盟銷售與提供圖書資料 API 是 Amazon 初期在網路上擴延的武器，但，只是餵養巨獸的手段。","","","",""
"12058691863846912","","","2010-12-07 08:19:50 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","中華電信與 7-11 4700 個 Wi-Fi 熱點合作，這倒是不錯。 http://bit.ly/g4Pdvz","","","",""
"11982936450539520","","","2010-12-07 03:18:49 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","It's a long way to go... http://wiki.openbookmarks.org/Talk:Project_terminology","","","",""
"11970411784830977","","","2010-12-07 02:29:03 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @minipai: 我原本聽到簡單生活節的時候也是以為是類似飢餓三十的活動。","11970289814474752","17832756","2010-12-07 02:28:34 +0000",""
"11966575766675456","","","2010-12-07 02:13:48 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Google eBooks iOS Reader 組版還有改善空間，取得書籍總是得經過 Safari 的話，下載時直接選用 Bluefire 開啟即可，支援 Adobe DRM。","","","",""
"11959734668103680","","","2010-12-07 01:46:37 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @avalonalex: When Google says FREE eBookstore, I think it'll follow O'Reilly, where you can buy DRM free ePub and read it on nearly a ...","11931340496707584","24770004","2010-12-06 23:53:47 +0000",""
"11958710695886848","","","2010-12-07 01:42:33 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Rumor: iOS 4.3 to arrive Thursday, support subscription-based apps | iPhone Atlas - CNET Reviews http://t.co/F47Zbjt via @cnet","","","","http://reviews.cnet.com/8301-19512_7-20024718-233.html"
"11955953293336577","11955579794755585","807633","2010-12-07 01:31:36 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@thecat 歷經數百年研發，目前依然只有不太靈光的祈禱、告解數種機能可用，請靜候佳音。","","","",""
"11954936757616640","","","2010-12-07 01:27:33 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","《聖經》是 Enhanced eBook 的進階領域，不僅逐字逐句拆解註釋、幾十種譯本隨下隨看、語音、讀經計畫、分享、社群...，多半都已發展成熟，目前僅剩下「直接與上面溝通」這項功能尚待研發。","","","",""
"11875186550775808","","","2010-12-06 20:10:39 +0000","<a href=""http://reederapp.com"" rel=""nofollow"">Reeder</a>","Getting Google to notice your ebook http://j.mp/dTqpDO #pack","","","",""
"11867272855429121","11840863650975744","3883571","2010-12-06 19:39:12 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@foxbok 「Any purchase of additional content for your application has to be through Apple's in-app purchase API.」根據這條，內建瀏覽器也不能交易購買。","","","",""
"11855932703121409","","","2010-12-06 18:54:09 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @bluefirereader: Google eBook Store books downloaded to ADE can be transfered to, and read on, Bluefire Reader.","11853650343239680","193893924","2010-12-06 18:45:05 +0000",""
"11844834524397568","","","2010-12-06 18:10:03 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","哇！Tumblr 還沒有恢復，發生什麼事了？","","","",""
"11841331454279680","11840863650975744","3883571","2010-12-06 17:56:08 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@foxbok 是啊，台灣的 Hami 書城一開始有內建，就被蘋果要求下架，不想付錢就重寫成另開 Safari 模式。","","","",""
"11839691108126720","","","2010-12-06 17:49:36 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @foxbok: Google ebooks居然没有把买书整合到app里，这是因为appstore的规定限制吗？ #iphoneapp //是的，那只能用 In-App Purchase、透過 Apple Account、付 Apple 30% 才行。","","","",""
"11838324679380992","","","2010-12-06 17:44:11 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","IndieCommerce 是一個須支付美金225元月費（還得自理4.5％的刷卡費用）的服務，透過 Ingram 供應的書籍通常可有30％的利潤空間；透過 Google eBooks 的利潤方案，目前非會員無法獲知，不過相信幾天內就會知道了...。","","","",""
"11836996951474176","","","2010-12-06 17:38:54 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","與 Google eBooks 同步，ABA 針對獨立書店的會員開設了新的 www.IndieCommerce.com 網站，紙本書使用 Ingram 的資料庫，電子書加入了 Google，以 Drupal 為平台，提供獨立網路書店的建置。","","","",""
"11831073851834368","","","2010-12-06 17:15:22 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Google Books for iOS 已經能用美國帳號下載，運作起來還算順暢，居然可選 Scanned pages 版本，當然 get books 購書機能依然得開啟 Safari（Apple 的限制）。","","","",""
"11828640887087104","","","2010-12-06 17:05:42 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","這才是好玩的地方吧：美國獨立書店利用 google 雲端的銷售機制販售電子書，據說已經超過110家，與 Google eBookstore 同步開幕。 http://bit.ly/dV1MIU","","","",""
"11818543523823616","","","2010-12-06 16:25:35 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","3 Degrees of Wikipedia 拿維基百科來玩遊戲，這好玩嗎？ http://www.threewiki.com/ #pack","","","",""
"11810974516387841","","","2010-12-06 15:55:30 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","「Google eBookStore 開站的感想？」「Adobe 很爽。」","","","",""
"11801057449484288","","","2010-12-06 15:16:06 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Google eBooks App for iOS 還沒通過審核...XD","","","",""
"11788554942291968","","","2010-12-06 14:26:25 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","我喜歡 Dropbox Selective Sync，這樣就真的同步與雲端備份兼備了。","","","",""
"11772195705462784","","","2010-12-06 13:21:24 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @atticus: B&N 發表 Nook Color 軟體開發套件，附海量的開發文件: 

這年頭想要讓自己快速茁壯，最好的方式就是開放 SDK，讓成千上萬的程式設計師為自家的產品開發軟體，好提昇自己的附加價值。這道理不僅適用於雲端服務( ... http://e ...","11772072661356544","2817231","2010-12-06 13:20:55 +0000",""
"11764743387750401","","","2010-12-06 12:51:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","我只看到金庸聯名卡確定死了... 「書店聯名卡 全收攤」 http://money.chinatimes.com/news/news-content.aspx?id=20101206000228","","","",""
"11757063638093824","","","2010-12-06 12:21:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","以前覺得 Skitch 那顆粉心圖標很噁心，一直排斥用它，最近發現，免費又這麼好用的軟體，實在不該歧視它，給每台 Mac 都安裝一下。","","","",""
"11743271705378816","","","2010-12-06 11:26:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“@yocchiyocchi: むむ。確かにこれが出来れば懸案のひとつ解決。「AdobeやMS、文字入力から電子書籍まで同じ字体で表示へ協議会設立」 http://bit.ly/hZaJ35 #denshi #shuppan #adobe_jp” #pack","","","",""
"11725752462475264","","","2010-12-06 10:16:51 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","升級到 Acrobat Pro X，表現不錯。","","","",""
"11720745344303104","","","2010-12-06 09:56:58 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Mac Fan January 2011 好看。","","","",""
"11712709137530881","","","2010-12-06 09:25:02 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","textationship - n. A relationship built on high-tech communication rather than talking.","","","",""
"11700935440990210","","","2010-12-06 08:38:15 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","日本 DejiBon 提供作家「自費出版」iPhone and iPad 電子書的方案。 http://bit.ly/hlmjOI","","","",""
"11697555339481088","","","2010-12-06 08:24:49 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Tap 雜誌的編排實在太花俏了些...XD","","","",""
"11697390071324672","11697077201408000","12459","2010-12-06 08:24:09 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@evenwu 這樣啊～ 正在看 Tap the iPhone and iPad 雜誌上的介紹，順推一下；那麼有任何推薦的類似 App 嗎？","","","",""
"11696800138268672","","","2010-12-06 08:21:49 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","OpenAppMkt on iPhone, Android or iPad. http://openappmkt.com/","","","",""
"11696118031196160","","","2010-12-06 08:19:06 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","iMockups for iPad, Design on the go. Anytime, anywhere. http://www.endloop.ca/imockups/","","","",""
"11695504496791552","","","2010-12-06 08:16:40 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Check out Pulp, a beautiful personal newspaper app for iPad - http://t.co/GBmWKev via @acrylicapps","","","","http://www.acrylicapps.com/pulp/"
"11695387387625472","","","2010-12-06 08:16:12 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","MdN (エムディーエヌ) 2011年 01月号 [雑誌]  http://t.co/2XNr1aG 「電子書籍、次世代レベルの制作手法」","","","","http://www.amazon.co.jp/gp/product/B004D4OK5A/ref=cm_sw_r_tw_dp_GUj.mb0TRTN68"
"11671261247700992","","","2010-12-06 06:40:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Nookaccessories: NOOKcolor Running Android 2.2.1 With Hack [Barnes & Noble Nook ...: Nook Color Root Guide: How to Play Angry Bir... ...","11598590833065984","108309235","2010-12-06 01:51:34 +0000",""
"11528844133539840","","","2010-12-05 21:14:25 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","老實說如果在閱讀設備上的效果，能像 Voyager Books，我也懶得在意它是什麼格式。 http://twitpic.com/3da04r","","","",""
"11526210639106050","","","2010-12-05 21:03:57 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Frank Lee （Web Books 2.0 的建議者）稱這種方式為「Universal DRM」，認為這樣的開放系統可以大幅降低出版社導入獨特版權保護機制的成本，無須支付任何版權保護機制的費用，降低電子書的售價。同時，有助於流通、對讀者友善也是一環。","","","",""
"11524333931331584","","","2010-12-05 20:56:29 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Web Books 2.0 因為是 HTML5 標準，所以建議了一個稱不上 DRM 的 DRM，就是單純的 .web 加密，但由讀者提供私鑰。讀者向甲公司買的書，可以擺進乙公司的閱讀系統或書庫中，只要提供私鑰即可，這未嘗不是一種「既保護又能讓書隨讀者流動」的解決方法。","","","",""
"11522545907929089","","","2010-12-05 20:49:23 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","嘿嘿，其實我有興趣的是 web-books 網站上的 Web Books 2.0，又一個企圖以 HTML5 開放標準亂入的規格，但它加入了 有趣的 DRM 實作方式。 http://bit.ly/ft00Wj","","","",""
"11521579578036227","11520584521359360","24770004","2010-12-05 20:45:33 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@avalonalex You're right. Just introduct a free tool for reference.","","","",""
"11520899794599936","","","2010-12-05 20:42:51 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Elizabeth Castro 所編寫的《EPUB Straight to the Point》，基本觀念與實作步驟一應俱全，是關心電子書者必備必讀書籍。 http://bit.ly/gFBSfu","","","",""
"11519918423932928","","","2010-12-05 20:38:57 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","WEB2EPUB 製成的 ePub 書籍，中文內容在 Stanza 與 iBooks 中均正常，生成封面的線上工具與中文不相容，請自行上傳圖檔取代之。","","","",""
"11519489808011264","","","2010-12-05 20:37:15 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Convert Word to EPUB，線上轉書工具。先依照指引編輯（注意標題轉章節的原則）、將 Word 檔案儲存為 ""Web Page, Filtered"" HTML（UTF-8），上傳後下載epub，有一天僅能上傳三份的限制。 http://bit.ly/gXl8WY","","","",""
"11508015324725249","","","2010-12-05 19:51:39 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Converter Touch 目前還在免費中，介面超好用的單位換算工具軟體，原價 $0.99。 [iTunes link: http://bit.ly/hV4in8 ]","","","",""
"11506355487637504","","","2010-12-05 19:45:03 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Amazon 買下 Stanza 的開發公司有達到預期效益，成功地延緩了開放電子書生態系的運行速度。","","","",""
"11504285154025472","","","2010-12-05 19:36:49 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","超過時間就變這樣了...XD http://twitpic.com/3d98m4","","","",""
"11504152966336512","","","2010-12-05 19:36:18 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","網頁直排試讀表現不錯。試讀的限制居然不是章節、字數，而是時間，3～10分鐘不等，這倒新鮮。但這個外掛必須手動讓 Safari 強迫以 32 位元模式開啟，很糟。 http://twitpic.com/3d98h4","","","",""
"11499713157144577","","","2010-12-05 19:18:39 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","嗯，原來要先安裝這個叫做 Crochet 的咚咚...。 http://www.dotbook.jp/crochet/download/","","","",""
"11499303885340672","","","2010-12-05 19:17:02 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","但我始終無法使用 Voyager Store 網站上的「試讀」功能，各瀏覽器均告知「遺失外掛模組」，不知用了什麼怪東西...。","","","",""
"11498939559714816","","","2010-12-05 19:15:35 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Voyager Store 讓出版社上架的邏輯很特別，除了三七分帳的慣例，依照本數多寡居然還收取月費，從三萬円～10萬円不等，對自己的機制與表現能力若不是很有自信，還真不敢訂出這種遊戲規則吧。 http://bit.ly/ePF1Of","","","",""
"11497833161039872","","","2010-12-05 19:11:11 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Voyager Books 即使在 iPhone 3G 上使用也是超順（雖然我在使用他家另一個 BookWalker 安裝字型時曾經白蘋果一次...），每一頁看起來都好像是精排過的圖檔，卻又似乎不是，這功力驚人。","","","",""
"11495943396392960","11495431167025152","122619084","2010-12-05 19:03:41 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@bobtung 是啊，我對這家印象非常好，從他們在多媒體光碟時代出一堆人文、藝術、音樂光碟時就開始了^_^","","","",""
"11494986268811264","","","2010-12-05 18:59:52 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Voyager Books [iTunes link: http://bit.ly/ik2oUm ]，universal，裡面有一本試閱電子書，初次開啟書籍時會下載安裝一個字型（應該是秀英明朝体）。","","","",""
"11494246322274304","","","2010-12-05 18:56:56 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","「Voyager Store」利用のご説明（全編） http://t.co/QyhtY14 via @youtube 日本 Voyager 新的改版非常優！尤其是 iOS 的閱讀軟體，不管直式、橫式、字型放大縮小，除了沒有讀者標記分享，其他體驗可稱是亞洲閱讀軟體之翹楚。","","","","http://www.youtube.com/watch?v=pDcL3wwgauk&feature=share"
"11488118557384704","","","2010-12-05 18:32:35 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","這個利用 Dropbox 行動列印的方案真是太優了！視窗安裝個小程式、Mac利用Automator，把文件丟進DB的列印目錄中，連接的電腦就自動列印。利用分享目錄，理論上可以異地列印（從家中、路上，讓公司電腦列印）。 http://bit.ly/gS1ScX","","","",""
"11478826689232896","","","2010-12-05 17:55:40 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ffred: 台灣版、大陸版、日本版的iPad版GQ雜誌，我都是看三分鐘就關掉了；雖然日本版的整體架構和版面設計（一如過去）是其中比較好的，但這三者的設計出發點都不是讀者的「閱讀愉悅感」，而是出版者的「自我良好感」。甚戒之。","11478630697795584","38883","2010-12-05 17:54:53 +0000",""
"11440110897725440","","","2010-12-05 15:21:49 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @edyson: DPOS wins! distributed provision of service by BitTorrent http://torrentfreak.com/bittorrent-based-dns-to-counter-us-domain- ...","11434778905546752","15921173","2010-12-05 15:00:38 +0000",""
"11427454203727872","","","2010-12-05 14:31:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @aoi: Reading: 宮崎駿：我想民族性可能才是國際性的。如果你一開始就抱著想打國際市場的想法，那麼你在創作時就會變形，變成不是你所希望的東西。""台日文化交流~專訪宮崎駿-碩博企業翻譯社"" ( http://bit.ly/hyJPO0 )","11409890622840832","665073","2010-12-05 13:21:44 +0000",""
"11272176900509696","11244989560397825","5522882","2010-12-05 04:14:31 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@arguskao 在臉書搜尋 Selective Tweets 或 http://apps.facebook.com/selectivetwitter/ 只有加上特定標籤的推才會同步到臉書，只是因為不喜歡每條訊息都在各地重覆而已。","","","",""
"11104392161796096","","","2010-12-04 17:07:48 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @zeldman: 10% of all websites are hosted on WordPress. This and more: Big Web Show No. 29 w @photomatt http://5by5.tv/bigwebshow/29","11095683297714176","61133","2010-12-04 16:33:11 +0000",""
"10995847592411136","","","2010-12-04 09:56:29 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @fazalkhan: The Netflix Tech Blog: Why We Choose HTML5 for User Experiences on Device... http://t.co/M3fD5Bf","10958198953484288","16459996","2010-12-04 07:26:52 +0000","http://techblog.netflix.com/2010/12/why-we-choose-html5-for-user.html?spref=tw,http://techblog.netflix.com/2010/12/why-we-choose-html5-for-user.html?spref=tw"
"10638745271275520","","","2010-12-03 10:17:29 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","三日緘默。","","","",""
"10632777099640832","","","2010-12-03 09:53:46 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","在看 Pubu 的影片，原來這個念「噗卜」...（今天老是被婊是怎樣XD）","","","",""
"10631576354299907","10631333587984384","16266530","2010-12-03 09:48:59 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@lecielazure 嗚...我已經認錯了...","","","",""
"10627701362663424","","","2010-12-03 09:33:36 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @octw: 《蔣公日記》權利誰屬也不用爭，最多就是再過十五年，立刻變成公共財。到時候誰愛出版都自由。 //唉...但蔣家已經藏起了一部份，那些可能永不見天日...","","","",""
"10625446949421056","10624492908838912","15614100","2010-12-03 09:24:38 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@evadne 不要啦...我已留下推特解密一份，若遭滅口，檔案將自動釋出...","","","",""
"10625198436913153","","","2010-12-03 09:23:39 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","LovelyReader 真的把 Adobe 的文字引擎弄得不錯，好奇的是，台灣這麼多廠商也愛用 Adobe Flash，為啥其他家都弄不好？","","","",""
"10623696859299840","10623492030472193","11904782","2010-12-03 09:17:41 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@TylerLin 不要再混亂我了！！！（腦袋現在線路紊亂）","","","",""
"10564276926287873","","","2010-12-03 05:21:34 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","免費下載的這本《Weekly eBook Strategy》Vol.18 雖然是過刊，但內容很豐富（日文），圖解很清楚。","","","",""
"10563346000519168","","","2010-12-03 05:17:52 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","在 iTunes 訂閱這個 Podcast，自動下載《週刊イーブック・ストラテジー》（EPUB）並同步至 iBooks 閱讀；境祐司正在實驗以付費 Podcast 定期傳送 EPUB 電子雜誌的可能性。 http://bit.ly/dKn4ba","","","",""
"10552755533905920","","","2010-12-03 04:35:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @octw: 為什麼大家都知道「海倫仙度絲」的梗？//感謝台灣電影台無止盡重播舊片的德政","","","",""
"10547559739162624","","","2010-12-03 04:15:08 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","在 iTunes 中檢舉盜版書三步驟：一、按下 Buy App 右方的小箭頭，二、選擇 Tell a Friend，三、輸入賈伯斯的電郵。","","","",""
"10543363484811264","","","2010-12-03 03:58:28 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","SHARP GALAPAGOS 10.8雜誌型、5.5文庫型兩款TFT液晶閱讀機，開始預約。 http://www.sharp.co.jp/galapagos/news/","","","",""
"10437825753251841","10437590155005952","122619084","2010-12-02 20:59:06 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@bobtung 買吧！不用身分證歐...^_^","","","",""
"10436466131869696","","","2010-12-02 20:53:42 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","舊推重發：如果雜誌社真的只想把 PDF 擺上 iPad，請學日本鑽石社，讓讀者安裝免費的 CloudReaders，購買、下載、同步，又快又順，別自找麻煩了。 http://bit.ly/eMSwVh","","","",""
"10434139417223168","","","2010-12-02 20:44:27 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","今天好像看到訊息說，全世界目前只有百分之一的網站使用 HTML5。","","","",""
"10432611897835520","","","2010-12-02 20:38:23 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","其實我不知道 Flipboard 那個新廣告系統能不能奏效，我只是對它的排版引擎與框架很感興趣而已。","","","",""
"10428090106773505","10427591399841792","122619084","2010-12-02 20:20:25 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@bobtung 別鬧了，他沒那麼有眼光...XD","","","",""
"10427224721199104","","","2010-12-02 20:16:58 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Adobe 現在應該很討厭 Flipboard。","","","",""
"10425937711595520","10425111781842944","122619084","2010-12-02 20:11:51 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@bobtung 老闆口袋夠深...XD","","","",""
"10424519818739712","","","2010-12-02 20:06:13 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","http://kanru.github.com/calibre-haodoo/","","","",""
"10421825423024128","","","2010-12-02 19:55:31 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Flipboard Pages = Javascript InDesign...","","","",""
"10421351781240833","","","2010-12-02 19:53:38 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @craigmod: It's sort of like a Javascript InDesign that constructs layouts based on existing web content. Curr testing with 8 pubs ht ...","10420074728923136","1835951","2010-12-02 19:48:34 +0000",""
"10419679113773056","","","2010-12-02 19:46:59 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @craigmod: Starting today, Flipboard's testing a new HTML5 based article engine — full-text, paginated, dynamic, webkit rendered layouts.","10419519012995072","1835951","2010-12-02 19:46:21 +0000",""
"10418115905069058","","","2010-12-02 19:40:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @libox: LIBOX iPad app now available + major updates & new features - @Mashable calls sharing ""a snap"" http://on.mash.to/fP9Lqm","10415818697351168","17512794","2010-12-02 19:31:39 +0000",""
"10412926921875456","","","2010-12-02 19:20:09 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","This is an iPad Mag Done Right，這句真讚，再推一次。","","","",""
"10411461994094594","","","2010-12-02 19:14:20 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Flipboard's Big Update: This is an iPad Mag Done Right by @sarahintampa http://t.co/kOqKi8T via @RWW （每家雜誌社與 Fb 協作自己的 HTML5-based 框架，風格各異）","","","","http://rww.to/hyqk18"
